date,ticker,price,log_return,class_1,class_2
2011-09-01,HII,25.97031021118164,0.058697286689765475,1,1
2011-09-01,HLT,,,0,0
2011-09-01,HOLX,17.610000610351562,0.056657558454206974,1,1
2011-09-01,HON,39.185585021972656,0.13178416124703676,1,1
2011-09-01,HPE,,,0,0
2011-09-01,HPQ,8.564054489135742,0.07457740407505802,1,1
2011-09-01,HRL,11.391910552978516,0.09093498014040394,1,1
2011-09-01,HSIC,25.231372833251953,-0.024108658483760814,0,0
2011-09-01,HST,8.987541198730469,0.18092255368192325,1,1
2011-09-01,HSY,42.71638488769531,-0.010524671812599551,0,0
2011-09-01,HUBB,48.86659622192383,0.10711827138898285,1,1
2011-09-01,HUM,79.4273681640625,0.13604559250993192,1,1
2011-09-01,HWM,,,0,0
2011-09-01,IBM,110.40348052978516,0.09381587208493823,1,1
2011-09-01,ICE,21.076980590820312,0.03146249674137615,1,1
2011-09-01,IDXX,37.595001220703125,-0.05925455531663259,0,0
2011-09-01,IEX,30.29694175720215,-0.015766569531594946,0,0
2011-09-01,IFF,40.1151237487793,-0.06262078822026053,0,0
2011-09-01,INCY,13.770000457763672,-0.15446181477490561,0,0
2011-09-01,INTC,17.063922882080078,0.22277335959397862,1,1
2011-09-01,INTU,47.301513671875,0.07627752871306834,1,1
2011-09-01,INVH,,,0,0
2011-09-01,IP,15.82851791381836,0.05595304127530619,1,1
2011-09-01,IPG,6.053834438323975,0.08861267791043528,1,1
2011-09-01,IQV,,,0,0
2011-09-01,IR,,,0,0
2011-09-01,IRM,11.898841857910156,-0.06148800465478929,0,0
2011-09-01,ISRG,48.24555587768555,0.129810690101953,1,1
2011-09-01,IT,37.83000183105469,0.060195239171998004,1,1
2011-09-01,ITW,33.295326232910156,-0.017689989223396704,0,0
2011-09-01,IVZ,12.096514701843262,0.10816440172117016,1,1
2011-09-01,J,32.249752044677734,0.10927305971500355,1,1
2011-09-01,JBHT,40.342254638671875,0.1317543028960343,1,1
2011-09-01,JBL,17.580307006835938,0.18959421792456366,1,1
2011-09-01,JCI,16.49051284790039,0.14812419117481418,1,1
2011-09-01,JKHY,27.99751853942871,0.12731377298473648,1,1
2011-09-01,JNJ,44.31108093261719,-0.007679535759704746,0,0
2011-09-01,JNPR,17.5892276763916,0.08162177841875301,1,1
2011-09-01,JPM,21.422649383544922,-0.1867951792364574,0,0
2011-09-01,K,29.802509307861328,-0.0918412214574683,0,0
2011-09-01,KDP,4.232252597808838,-0.04411472719949994,0,0
2011-09-01,KEY,4.654665946960449,0.09812750147285504,1,1
2011-09-01,KEYS,,,0,0
2011-09-01,KHC,,,0,0
2011-09-01,KIM,8.470491409301758,-0.10575209829214256,0,0
2011-09-01,KKR,,,0,0
2011-09-01,KLAC,27.523344039916992,0.23852846867637836,1,1
2011-09-01,KMB,43.552978515625,0.043534214707541014,1,1
2011-09-01,KMI,,,0,0
2011-09-01,KMX,28.760000228881836,0.02286013417977563,1,1
2011-09-01,KO,22.14017105102539,-0.039569882756640515,0,0
2011-09-01,KR,9.073051452636719,-0.011461237789597768,0,0
2011-09-01,KVUE,,,0,0
2011-09-01,L,35.83234405517578,0.022998822342471886,1,1
2011-09-01,LDOS,15.160895347595215,-0.21898515661503137,0,0
2011-09-01,LEN,16.413978576660156,0.2271812529085542,1,1
2011-09-01,LH,71.13004302978516,0.025880015621330778,1,1
2011-09-01,LHX,26.41796112060547,-0.12524593471605006,0,0
2011-09-01,LIN,78.76505279541016,0.03987654518764318,1,1
2011-09-01,LKQ,14.28751277923584,0.17611751744716425,1,1
2011-09-01,LLY,27.562450408935547,0.023332572532719278,1,1
2011-09-01,LMT,52.2683219909668,0.06217781477001807,1,1
2011-09-01,LNT,13.55209732055664,0.05016161412182994,1,1
2011-09-01,LOW,18.891191482543945,0.19238745055291342,1,1
2011-09-01,LRCX,1.7712754011154175,0.09271401652833203,1,1
2011-09-01,LULU,49.70000076293945,-0.09640704833831377,0,0
2011-09-01,LUV,7.447357177734375,-0.027167201663086574,0,0
2011-09-01,LVS,30.38253402709961,0.003001827020287875,1,0
2011-09-01,LW,,,0,0
2011-09-01,LYB,,,0,0
2011-09-01,LYV,8.640000343322754,-0.06822092897194049,0,0
2011-09-01,MA,34.78882598876953,0.1279864188601745,1,1
2011-09-01,MAA,35.33374786376953,-0.21186244559109224,0,0
2011-09-01,MAR,26.55591583251953,0.10743623955575723,1,1
2011-09-01,MAS,6.823242664337158,0.08313407008573734,1,1
2011-09-01,MCD,66.67854309082031,0.06172211629594771,1,1
2011-09-01,MCHP,12.76870059967041,0.07282790229902636,1,1
2011-09-01,MCK,73.38847351074219,0.022054416168249057,1,0
2011-09-01,MCO,29.821060180664062,0.12302110165202733,1,1
2011-09-01,MDLZ,18.09603500366211,0.040198962946680926,1,1
2011-09-01,MDT,26.665809631347656,0.04446861728066061,1,1
2011-09-01,MET,18.20777130126953,-0.06517355163492894,0,0
2011-09-01,META,,,0,0
2011-09-01,MGM,9.719014167785645,-0.07306600514602668,0,0
2011-09-01,MHK,54.560001373291016,0.09631879332686469,1,1
2011-09-01,MKC,18.967613220214844,0.024519406073484268,1,1
2011-09-01,MKTX,25.626771926879883,-0.014635368774141112,0,0
2011-09-01,MLM,68.3477554321289,0.10545401310285153,1,1
2011-09-01,MMC,23.36146354675293,0.022739694592957382,1,0
2011-09-01,MMM,44.896141052246094,-0.016937459346464002,0,0
2011-09-01,MNST,7.683332920074463,0.07755116439459585,1,1
2011-09-01,MO,12.891217231750488,0.06786786188884716,1,1
2011-09-01,MOH,21.850000381469727,0.12772940320414272,1,1
2011-09-01,MOS,41.47380447387695,-0.29805552039945205,0,0
2011-09-01,MPC,11.321951866149902,-0.09892107109088395,0,0
2011-09-01,MPWR,10.414867401123047,-0.047840801855183024,0,0
2011-09-01,MRK,22.043790817260742,0.08779410130106818,1,1
2011-09-01,MRNA,,,0,0
2011-09-01,MS,10.897102355957031,-0.16612151361049696,0,0
2011-09-01,MSCI,30.22322654724121,-0.024005700156334145,0,0
2011-09-01,MSFT,20.030414581298828,-0.032808725871005986,0,0
2011-09-01,MSI,36.88217544555664,0.10329130252536634,1,1
2011-09-01,MTB,50.514488220214844,-0.03231604916092925,0,0
2011-09-01,MTCH,11.381993293762207,0.057748539152467,1,1
2011-09-01,MTD,159.8000030517578,0.0033221503405715105,1,0
2011-09-01,MU,5.8711957931518555,0.013445448372040291,1,0
2011-09-01,NCLH,,,0,0
2011-09-01,NDAQ,7.116954803466797,0.10261285021573817,1,1
2011-09-01,NDSN,41.182945251464844,0.07266010384787017,1,1
2011-09-01,NEE,9.608558654785156,-0.0032610795764638546,0,0
2011-09-01,NEM,50.24279022216797,0.0991421566765169,1,1
2011-09-01,NFLX,9.218570709228516,-1.2924979053723629,0,0
2011-09-01,NI,5.866802215576172,0.08114588835481566,1,1
2011-09-01,NKE,20.434219360351562,0.1081248800405013,1,1
2011-09-01,NOC,44.21316909790039,0.05340784986413053,1,1
2011-09-01,NOW,,,0,0
2011-09-01,NRG,14.939751625061035,-0.17484073299611114,0,0
2011-09-01,NSC,55.73076629638672,0.11578281948068453,1,1
2011-09-01,NTAP,27.861570358276367,-0.021222677353958615,0,0
2011-09-01,NTRS,26.597166061401367,-0.014773115177808728,0,0
2011-09-01,NUE,27.576566696166992,0.0980255541460481,1,1
2011-09-01,NVDA,0.3583510220050812,0.16067683100325636,1,1
2011-09-01,NVR,669.8499755859375,0.05106935227847397,1,1
2011-09-01,NWSA,,,0,0
2011-09-01,NXPI,,,0,0
2011-09-01,O,17.663312911987305,-0.015202838567747472,0,0
2011-09-01,ODFL,8.351310729980469,0.18919876603406888,1,1
2011-09-01,OKE,17.51962661743164,0.16710887214038586,1,1
2011-09-01,OMC,28.659603118896484,0.06801997230746379,1,1
2011-09-01,ON,7.53000020980835,0.03513878075295671,1,1
2011-09-01,ORCL,25.908071517944336,0.11228234376102829,1,1
2011-09-01,ORLY,77.23999786376953,0.17437806242936946,1,1
2011-09-01,OTIS,,,0,0
2011-09-01,OXY,63.30936813354492,0.13573830184621843,1,1
2011-09-01,PANW,,,0,0
2011-09-01,PARA,20.414403915405273,0.04253392920722979,1,1
2011-09-01,PAYC,,,0,0
2011-09-01,PAYX,19.0042781829834,0.08681184555256924,1,1
2011-09-01,PCAR,16.829837799072266,0.07996563586541318,1,1
2011-09-01,PCG,30.630495071411133,-0.0755331789500426,0,0
2011-09-01,PEG,19.919469833374023,-0.024839970242597004,0,0
2011-09-01,PEP,43.48823547363281,0.008585474609297837,1,0
2011-09-01,PFE,11.434886932373047,0.06692749169193979,1,1
2011-09-01,PFG,15.048717498779297,-0.049717434576839324,0,0
2011-09-01,PG,43.97265625,0.022038624431683643,1,0
2011-09-01,PGR,12.765937805175781,-0.016824799494535525,0,0
2011-09-01,PH,65.65438079833984,0.12532178754866252,1,1
2011-09-01,PHM,5.255444526672363,0.24131095091634647,1,1
2011-09-01,PKG,17.47197914123535,0.03268310041556673,1,1
2011-09-01,PLD,18.54872703552246,0.02143589495265593,1,0
2011-09-01,PLTR,,,0,0
2011-09-01,PM,40.30170440673828,0.10446066071972936,1,1
2011-09-01,PNC,36.76750564575195,0.08409769900434495,1,1
2011-09-01,PNR,20.146224975585938,0.10780186458584344,1,1
2011-09-01,PNW,28.069581985473633,0.08141941939457924,1,1
2011-09-01,PODD,18.579999923706055,0.06102838523991612,1,1
2011-09-01,POOL,25.997848510742188,0.16828627231839896,1,1
2011-09-01,PPG,35.177452087402344,0.14337139184122688,1,1
2011-09-01,PPL,14.94784927368164,0.05146309766566946,1,1
2011-09-01,PRU,29.59836769104004,0.00852738884071352,1,0
2011-09-01,PSA,80.04399108886719,0.07244363266339282,1,1
2011-09-01,PSX,,,0,0
2011-09-01,PTC,20.829999923706055,0.14602249371402057,1,1
2011-09-01,PWR,20.226099014282227,0.0704160425160072,1,1
2011-09-01,PYPL,,,0,0
2011-09-01,QCOM,38.59083938598633,0.06736912073664277,1,1
2011-09-01,QRVO,,,0,0
2011-09-01,RCL,23.321306228637695,0.06913179409511575,1,1
2011-09-01,REG,22.636775970458984,-0.0926929718827628,0,0
2011-09-01,REGN,59.41999816894531,0.006585070645771026,1,0
2011-09-01,RF,2.8168458938598633,-0.0979053578435529,0,0
2011-09-01,RJF,16.378578186035156,0.06394155502330426,1,1
2011-09-01,RL,112.05718994140625,0.03559757352805843,1,1
2011-09-01,RMD,21.84085464477539,-0.17300121165850676,0,0
2011-09-01,ROK,57.1296501159668,0.16425981217556876,1,1
2011-09-01,ROL,5.458930492401123,0.06370162242300786,1,1
2011-09-01,ROP,78.841064453125,0.10304550813532921,1,1
2011-09-01,ROST,19.567176818847656,0.15733544377819117,1,1
2011-09-01,RSG,20.55244255065918,-0.09425335187658947,0,0
2011-09-01,RTX,35.26789474487305,0.03779735670933201,1,1
2011-09-01,RVTY,17.765933990478516,-0.1869564224607835,0,0
2011-09-01,SBAC,38.72198486328125,0.07884108688026925,1,1
2011-09-01,SBUX,17.189599990844727,0.12207785299950909,1,1
2011-09-01,SCHW,10.134839057922363,-0.0273075443030472,0,0
2011-09-01,SHW,25.396800994873047,0.1415377448210986,1,1
2011-09-01,SJM,53.4071044921875,0.059276560312468314,1,1
2011-09-01,SLB,54.22671890258789,-0.03312591470921156,0,0
2011-09-01,SMCI,1.3589999675750732,-0.009520402701934794,0,0
2011-09-01,SNA,38.56955337524414,-0.02447495828866075,0,0
2011-09-01,SNPS,27.969999313354492,0.07766204545968686,1,1
2011-09-01,SO,24.58746337890625,0.07166416834565718,1,1
2011-09-01,SOLV,,,0,0
2011-09-01,SPG,64.96831512451172,0.06360751885906216,1,1
2011-09-01,SPGI,34.65900802612305,0.020396570674544305,1,0
2011-09-01,SRE,17.448381423950195,0.02175365095301075,1,0
2011-09-01,STE,25.215940475463867,-0.05760826909823181,0,0
2011-09-01,STLD,9.61734390258789,0.04112937761123019,1,1
2011-09-01,STT,28.456039428710938,0.11409347112446773,1,1
2011-09-01,STX,9.314831733703613,0.40352939692689194,1,1
2011-09-01,STZ,17.09093475341797,-0.015291107382641554,0,0
2011-09-01,SW,,,0,0
2011-09-01,SWK,47.784603118896484,0.06079709181487192,1,1
2011-09-01,SWKS,13.577824592590332,-0.23496812259307376,0,0
2011-09-01,SYF,,,0,0
2011-09-01,SYK,41.163124084472656,0.002906357196544347,1,0
2011-09-01,SYY,19.663917541503906,0.030035940476668178,1,1
2011-09-01,T,8.308709144592285,0.03556711853867881,1,1
2011-09-01,TAP,29.52062225341797,-0.0604735125323823,0,0
2011-09-01,TDG,44.24576187133789,0.04844794479502743,1,1
2011-09-01,TDY,56.68000030517578,0.03757070161783968,1,1
2011-09-01,TECH,14.912365913391113,-0.06748432367689886,0,0
2011-09-01,TEL,24.621877670288086,0.040790508475530125,1,1
2011-09-01,TER,12.443655014038086,0.10651632652418405,1,1
2011-09-01,TFC,14.445258140563965,0.04463523066183212,1,1
2011-09-01,TFX,54.238258361816406,0.06361591615546153,1,1
2011-09-01,TGT,36.56353759765625,0.025953217550733296,1,1
2011-09-01,TJX,12.983640670776367,0.1256333952446211,1,1
2011-09-01,TMO,44.90488815307617,-0.1506071021199924,0,0
2011-09-01,TMUS,13.625092506408691,-0.2864880326750698,0,0
2011-09-01,TPL,11.791486740112305,-0.04413907370133352,0,0
2011-09-01,TPR,42.24333190917969,0.11094641489528032,1,1
2011-09-01,TRGP,18.86070442199707,0.15569468263662112,1,1
2011-09-01,TRMB,21.540000915527344,0.14836435530102415,1,1
2011-09-01,TROW,36.126304626464844,0.06487136450269494,1,1
2011-09-01,TRV,40.98769760131836,0.11534368811203732,1,1
2011-09-01,TSCO,30.448291778564453,0.16506580533448556,1,1
2011-09-01,TSLA,2.1826670169830322,0.28017656746874725,1,1
2011-09-01,TSN,15.677104949951172,0.14450824353191086,1,1
2011-09-01,TT,16.407371520996094,-0.008971643681906286,0,0
2011-09-01,TTWO,13.949999809265137,0.05374863997223367,1,1
2011-09-01,TXN,21.1080379486084,0.14267108059873326,1,1
2011-09-01,TXT,18.94438934326172,0.14220930419379993,1,1
2011-09-01,TYL,32.04999923706055,0.23926341505267495,1,1
2011-09-01,UAL,17.969999313354492,-0.03392014735660576,0,0
2011-09-01,UBER,,,0,0
2011-09-01,UDR,14.73754596710205,-0.1202004216175786,0,0
2011-09-01,UHS,37.79698944091797,-0.03247526203190567,0,0
2011-09-01,ULTA,68.8594970703125,0.1643029365377159,1,1
2011-09-01,UNH,39.70210647583008,0.02927026148289026,1,1
2011-09-01,UNP,38.73362350463867,0.12038552334854023,1,1
2011-09-01,UPS,47.1350212097168,0.07071348721614104,1,1
2011-09-01,URI,27.549375534057617,0.5229815728206518,1,1
2011-09-01,USB,17.16069793701172,0.11553252959359799,1,1
2011-09-01,V,22.07811164855957,0.10017852038129779,1,1
2011-09-01,VICI,,,0,0
2011-09-01,VLO,12.740418434143066,-0.017610082883280687,0,0
2011-09-01,VLTO,,,0,0
2011-09-01,VMC,29.69638442993164,-0.06894484468414964,0,0
2011-09-01,VRSK,37.79727554321289,0.119949190948291,1,1
2011-09-01,VRSN,33.58000183105469,0.07511647319028279,1,1
2011-09-01,VRTX,28.989999771118164,-0.44569363652135763,0,0
2011-09-01,VST,,,0,0
2011-09-01,VTR,33.24407958984375,-0.00047563277779306745,0,0
2011-09-01,VTRS,16.77518653869629,-0.060594410444074105,0,0
2011-09-01,VZ,19.658279418945312,0.05521302284792537,1,1
2011-09-01,WAB,32.05579376220703,0.1146350355946098,1,1
2011-09-01,WAT,80.0,0.0016262873564285515,1,0
2011-09-01,WBA,21.219776153564453,-0.037182043595285916,0,0
2011-09-01,WBD,21.451200485229492,-0.0071209190796330864,0,0
2011-09-01,WDC,23.33732795715332,-0.014344845401009996,0,0
2011-09-01,WEC,21.6635684967041,0.056597445669535444,1,1
2011-09-01,WELL,28.457298278808594,-0.00039228702832478073,0,0
2011-09-01,WFC,17.771198272705078,-0.004813544883057435,0,0
2011-09-01,WM,22.41046714782715,-0.05410091071438501,0,0
2011-09-01,WMB,12.845285415649414,0.19358254989238005,1,1
2011-09-01,WMT,14.843544960021973,0.10917883399455533,1,1
2011-09-01,WRB,7.568201541900635,0.10163398799815904,1,1
2011-09-01,WST,17.694692611694336,-0.03671466306711813,0,0
2011-09-01,WTW,72.45435333251953,-0.0975797034671616,0,0
2011-09-01,WY,10.269868850708008,-0.06264035765313507,0,0
2011-09-01,WYNN,85.05635833740234,-0.24642747410401508,0,0
2011-09-01,XEL,16.8974552154541,0.07422623173184456,1,1
2011-09-01,XOM,48.13951873779297,0.08975879783743233,1,1
2011-09-01,XYL,,,0,0
2011-09-01,YUM,31.25126838684082,0.03479006647387718,1,1
2011-09-01,ZBH,44.09360122680664,-0.11815677195509731,0,0
2011-09-01,ZBRA,37.86000061035156,0.0523225522834064,1,1
2011-09-01,ZTS,,,0,0
2011-09-01,^GSPC,1246.9599609375,0.022767937327090353,1,0
2011-12-01,A,27.94609832763672,0.15117463778640408,1,1
2011-12-01,AAPL,16.341917037963867,0.3501332800042495,1,1
2011-12-01,ABBV,,,0,0
2011-12-01,ABNB,,,0,0
2011-12-01,ABT,20.919858932495117,0.046218053643462216,1,0
2011-12-01,ACGL,11.743597030639648,-0.019246748796644047,0,0
2011-12-01,ACN,46.986324310302734,0.03932138084726439,1,0
2011-12-01,ADBE,32.88999938964844,0.1818959647270178,1,1
2011-12-01,ADI,29.124103546142578,0.12514346547117972,1,1
2011-12-01,ADM,21.950498580932617,0.041122516290182765,1,0
2011-12-01,ADP,35.20811462402344,0.06883043367602143,1,0
2011-12-01,ADSK,37.849998474121094,0.10521371685405685,1,1
2011-12-01,AEE,20.3385066986084,-0.03972137391404601,0,0
2011-12-01,AEP,23.196582794189453,-0.041685652692646145,0,0
2011-12-01,AES,9.294743537902832,0.11557326803306636,1,1
2011-12-01,AFL,17.21757698059082,0.09145347229022115,1,1
2011-12-01,AIG,22.615367889404297,0.22597054645244735,1,1
2011-12-01,AIZ,32.73834228515625,0.08394356162617944,1,0
2011-12-01,AJG,25.08836555480957,0.10876641908831952,1,1
2011-12-01,AKAM,36.0,0.21933138770588684,1,1
2011-12-01,ALB,55.09642028808594,0.20245040111448165,1,1
2011-12-01,ALGN,25.610000610351562,0.04430980649330069,1,0
2011-12-01,ALL,23.672775268554688,0.1682726268639286,1,1
2011-12-01,ALLE,,,0,0
2011-12-01,AMAT,9.99908447265625,0.13498259880690106,1,1
2011-12-01,AMCR,,,0,0
2011-12-01,AMD,7.349999904632568,0.2559900420550253,1,1
2011-12-01,AME,29.10218620300293,0.10697382358589087,1,1
2011-12-01,AMGN,48.32463455200195,0.16566034098247817,1,1
2011-12-01,AMP,41.68198013305664,0.1996041212541809,1,1
2011-12-01,AMT,47.78373336791992,0.05890815918799085,1,0
2011-12-01,AMTM,,,0,0
2011-12-01,AMZN,8.98449993133545,-0.06777151762787044,0,0
2011-12-01,ANET,,,0,0
2011-12-01,ANSS,63.18000030517578,0.01933738353189106,1,0
2011-12-01,AON,40.97297668457031,0.021056729208191315,1,0
2011-12-01,AOS,9.294124603271484,0.1443407753091381,1,1
2011-12-01,APA,84.70375061035156,0.08358926490423113,1,0
2011-12-01,APD,60.308963775634766,0.08200553110611251,1,0
2011-12-01,APH,6.200499057769775,0.2110171128784941,1,1
2011-12-01,APTV,,,0,0
2011-12-01,ARE,46.98584747314453,0.0970058117319671,1,1
2011-12-01,ATO,21.688549041748047,-0.09711021599968082,0,0
2011-12-01,AVB,85.01748657226562,0.04533374445010304,1,0
2011-12-01,AVGO,2.709803342819214,0.23175610838248611,1,1
2011-12-01,AVY,22.952770233154297,0.1604370475892947,1,1
2011-12-01,AWK,26.233070373535156,0.10575197023362362,1,1
2011-12-01,AXON,4.03000020980835,-0.401320828132161,0,0
2011-12-01,AXP,43.99224853515625,0.10033347409039989,1,1
2011-12-01,AZO,374.4800109863281,0.13136693707609282,1,1
2011-12-01,BA,61.32842254638672,0.09357342224493077,1,1
2011-12-01,BAC,6.373885154724121,0.38387610160469093,1,1
2011-12-01,BALL,17.664236068725586,0.1344535949369954,1,1
2011-12-01,BAX,24.480466842651367,0.12374741563043833,1,1
2011-12-01,BBY,15.889254570007324,-0.08577679244058692,0,0
2011-12-01,BDX,59.93043899536133,0.037777817314179896,1,0
2011-12-01,BEN,23.680850982666016,0.1588754287683241,1,1
2011-12-01,BG,48.56875991821289,0.07826584963656259,1,0
2011-12-01,BIIB,116.47000122070312,0.013136514934774798,1,0
2011-12-01,BK,16.169923782348633,0.13389083716245814,1,1
2011-12-01,BKNG,621.5094604492188,0.2549962284790134,1,1
2011-12-01,BKR,26.415388107299805,-0.07988506962410755,0,0
2011-12-01,BLDR,3.059999942779541,0.6801599970973257,1,1
2011-12-01,BLK,141.12648010253906,0.14557787154838955,1,1
2011-12-01,BMY,21.281185150146484,-0.006818574247053019,0,0
2011-12-01,BR,18.69498634338379,0.08348357664255292,1,0
2011-12-01,BRO,10.307571411132812,0.12844497572320218,1,1
2011-12-01,BSX,6.21999979019165,0.05281750594419644,1,0
2011-12-01,BWA,30.983951568603516,0.2284692083391288,1,1
2011-12-01,BX,8.109704971313477,0.13646488982922897,1,1
2011-12-01,BXP,61.54555892944336,0.06806426819463995,1,0
2011-12-01,C,25.43089485168457,0.19303478007755562,1,1
2011-12-01,CAG,13.5804443359375,0.048024617950812726,1,0
2011-12-01,CAH,29.114055633544922,-0.016773528153952777,0,0
2011-12-01,CARR,,,0,0
2011-12-01,CAT,81.27688598632812,0.15981676590565694,1,1
2011-12-01,CB,54.50783920288086,0.036648048678006376,1,0
2011-12-01,CBOE,20.707548141479492,0.03326385673113697,1,0
2011-12-01,CBRE,18.329999923706055,0.08656514203907821,1,0
2011-12-01,CCI,33.70124816894531,0.20232351937346327,1,1
2011-12-01,CCL,23.462575912475586,-0.08391561814602477,0,0
2011-12-01,CDNS,11.770000457763672,0.07312820152694884,1,0
2011-12-01,CDW,,,0,0
2011-12-01,CE,37.34650802612305,0.024479947224471294,1,0
2011-12-01,CEG,,,0,0
2011-12-01,CF,27.130184173583984,0.2878037987635141,1,1
2011-12-01,CFG,,,0,0
2011-12-01,CHD,19.80182456970215,0.0798165534604247,1,0
2011-12-01,CHRW,48.128238677978516,-0.034752601626303,0,0
2011-12-01,CHTR,,,0,0
2011-12-01,CI,41.032814025878906,-0.0027166137942351517,0,0
2011-12-01,CINF,23.373613357543945,0.1853183299627017,1,1
2011-12-01,CL,34.466041564941406,0.024544749672014532,1,0
2011-12-01,CLX,46.60466384887695,0.04864722759087858,1,0
2011-12-01,CMCSA,11.212843894958496,0.2657084796454791,1,1
2011-12-01,CME,33.182289123535156,0.15505442954410675,1,1
2011-12-01,CMG,7.8043999671936035,0.19352652270770088,1,1
2011-12-01,CMI,86.33700561523438,0.22853891626046666,1,1
2011-12-01,CMS,14.265180587768555,0.0335665206514077,1,0
2011-12-01,CNC,12.199999809265137,0.23163235628646575,1,1
2011-12-01,CNP,12.137871742248535,-0.010768151911136427,0,0
2011-12-01,COF,40.700706481933594,0.12606272566510748,1,1
2011-12-01,COO,19.791322708129883,0.26037859281251197,1,1
2011-12-01,COP,37.33414077758789,0.08054226597874824,1,0
2011-12-01,COR,30.905193328857422,0.009324081211150425,1,0
2011-12-01,COST,62.95060729980469,0.011726379276967762,1,0
2011-12-01,CPAY,37.029998779296875,0.2653392302251454,1,1
2011-12-01,CPB,22.496084213256836,0.03071824768489538,1,0
2011-12-01,CPRT,3.1112499237060547,0.10250754254316816,1,1
2011-12-01,CPT,37.56230926513672,0.08003840845692986,1,0
2011-12-01,CRL,35.130001068115234,0.21442845305289857,1,1
2011-12-01,CRM,35.63181686401367,0.18972517874876274,1,1
2011-12-01,CRWD,,,0,0
2011-12-01,CSCO,13.415717124938965,0.06836200656041504,1,0
2011-12-01,CSGP,5.998000144958496,-0.10379204386367594,0,0
2011-12-01,CSX,5.591314792633057,-0.026756220323388678,0,0
2011-12-01,CTAS,7.095289707183838,0.25608489312005134,1,1
2011-12-01,CTLT,,,0,0
2011-12-01,CTRA,13.11353588104248,-0.23859692725036402,0,0
2011-12-01,CTSH,31.959117889404297,0.05207201851756168,1,0
2011-12-01,CTVA,,,0,0
2011-12-01,CVS,32.90825271606445,0.15299419538152978,1,1
2011-12-01,CVX,64.39361572265625,0.06734282550452442,1,0
2011-12-01,CZR,,,0,0
2011-12-01,D,29.540237426757812,-0.012787483158375466,0,0
2011-12-01,DAL,8.578825950622559,0.18907235145602588,1,1
2011-12-01,DAY,,,0,0
2011-12-01,DD,33.62419128417969,0.19986801799972911,1,1
2011-12-01,DE,64.20474243164062,0.051308091852441035,1,0
2011-12-01,DECK,12.460000038146973,-0.37660604773108464,0,0
2011-12-01,DELL,,,0,0
2011-12-01,DFS,23.031524658203125,0.23370432992187298,1,1
2011-12-01,DG,37.51945877075195,0.036068361347442214,1,0
2011-12-01,DGX,44.88917541503906,-0.00834069654108793,0,0
2011-12-01,DHI,12.559871673583984,0.18904602386050717,1,1
2011-12-01,DHR,21.54265785217285,0.08855757176338622,1,0
2011-12-01,DIS,36.52339172363281,0.15808784464776718,1,1
2011-12-01,DLR,42.54570007324219,0.1445570006638891,1,1
2011-12-01,DLTR,44.255001068115234,0.08263527699876068,1,0
2011-12-01,DOC,18.512115478515625,0.03407448350322013,1,0
2011-12-01,DOV,33.67704772949219,0.15869484104493378,1,1
2011-12-01,DOW,,,0,0
2011-12-01,DPZ,31.183332443237305,0.1549312235303311,1,1
2011-12-01,DRI,30.062162399291992,0.07647590993164514,1,0
2011-12-01,DTE,28.963016510009766,0.03705320137921414,1,0
2011-12-01,DUK,36.470157623291016,0.01551421653208484,1,0
2011-12-01,DVA,43.275001525878906,0.12762335182583226,1,1
2011-12-01,DVN,49.036521911621094,0.11592692674528789,1,1
2011-12-01,DXCM,2.697499990463257,0.2966812967784566,1,1
2011-12-01,EA,15.963348388671875,-0.3501051927052603,0,0
2011-12-01,EBAY,13.591532707214355,0.1888342558114701,1,1
2011-12-01,ECL,51.728057861328125,0.054341828831971604,1,0
2011-12-01,ED,35.77287292480469,-0.012354001665922732,0,0
2011-12-01,EFX,36.488494873046875,0.12825796269871728,1,1
2011-12-01,EG,67.40689849853516,0.007101886470962516,1,0
2011-12-01,EIX,26.379379272460938,0.07159921782694309,1,0
2011-12-01,EL,50.02320861816406,0.0018489954105925521,1,0
2011-12-01,ELV,54.049163818359375,-0.06824160818001612,0,0
2011-12-01,EMN,37.627010345458984,0.3192999498156247,1,1
2011-12-01,EMR,35.04155731201172,-0.029945133076282254,0,0
2011-12-01,ENPH,,,0,0
2011-12-01,EOG,42.343658447265625,0.09506065543717773,1,1
2011-12-01,EPAM,,,0,0
2011-12-01,EQIX,107.06707000732422,0.3375566313564882,1,1
2011-12-01,EQR,31.185331344604492,0.03611745832602176,1,0
2011-12-01,EQT,26.308347702026367,-0.15303661868726187,0,0
2011-12-01,ERIE,52.740543365478516,0.038409201715301065,1,0
2011-12-01,ES,23.336069107055664,0.03659483884020354,1,0
2011-12-01,ESS,93.4437255859375,0.06076541657185374,1,0
2011-12-01,ETN,37.31772232055664,0.15776722042099345,1,1
2011-12-01,ETR,14.383970260620117,-0.03026748585231356,0,0
2011-12-01,EVRG,16.739221572875977,0.008936744368189281,1,0
2011-12-01,EW,12.188332557678223,0.10212942103824003,1,1
2011-12-01,EXC,16.955461502075195,-0.114115175010129,0,0
2011-12-01,EXPD,36.76523971557617,0.00999931010122328,1,0
2011-12-01,EXPE,22.943973541259766,-0.4885854463498031,0,0
2011-12-01,EXR,16.635480880737305,0.09676183082808493,1,1
2011-12-01,F,6.839324474334717,0.1552282237802892,1,1
2011-12-01,FANG,,,0,0
2011-12-01,FAST,18.77149200439453,0.23888520535019583,1,1
